openInterestHist_sumOpenInterest,openInterestHist_sumOpenInterestValue,timestamp,topLongShortAccountRatio_longAccount,topLongShortAccountRatio_longShortRatio,topLongShortAccountRatio_shortAccount,topLongShortPositionRatio_longAccount,topLongShortPositionRatio_longShortRatio,topLongShortPositionRatio_shortAccount,globalLongShortAccountRatio_longAccount,globalLongShortAccountRatio_longShortRatio,globalLongShortAccountRatio_shortAccount,takerlongshortRatio_buySellRatio,takerlongshortRatio_sellVol,takerlongshortRatio_buyVol
348924.91400000,778182555.45344097,1624989600000,0.6169,1.6103,0.3831,0.4829,0.9337,0.5171,0.6182,1.6192,0.3818,0.9329,52815.0880,49272.3420
349677.47500000,776623181.65075000,1624993200000,0.6116,1.5747,0.3884,0.4841,0.9383,0.5159,0.6121,1.5780,0.3879,0.9653,31816.8820,30712.4870
349536.70200000,776579391.51165655,1624996800000,0.6169,1.6103,0.3831,0.4851,0.9422,0.5149,0.6148,1.5961,0.3852,0.8478,64563.5680,54737.6460
342495.83800000,750497715.11051505,1625000400000,0.6092,1.5589,0.3908,0.4864,0.9470,0.5136,0.6021,1.5132,0.3979,1.0359,54453.9780,56411.4850
342299.47800000,757611619.34166036,1625004000000,0.6089,1.5569,0.3911,0.4869,0.9490,0.5131,0.6060,1.5381,0.3940,0.8976,94339.1160,84681.3710
331251.46400000,719008646.83735062,1625007600000,0.6139,1.5900,0.3861,0.4861,0.9459,0.5139,0.6016,1.5100,0.3984,0.9842,60771.0420,59810.8710
331434.81100000,717479275.99365461,1625011200000,0.6189,1.6240,0.3811,0.4854,0.9431,0.5146,0.6031,1.5195,0.3969,1.0190,89865.8700,91576.0760
330783.56500000,718448671.83740000,1625014800000,0.6271,1.6817,0.3729,0.4839,0.9377,0.5161,0.6066,1.5419,0.3934,1.0597,52173.4300,55287.5920
330869.55700000,717583277.83046000,1625018400000,0.6292,1.6969,0.3708,0.4837,0.9368,0.5163,0.6061,1.5387,0.3939,0.9869,42283.9170,41731.1140
331961.85500000,720005345.78370000,1625022000000,0.6320,1.7174,0.3680,0.4835,0.9362,0.5165,0.6091,1.5582,0.3909,0.8520,117489.3540,100100.0000
326898.12400000,694884613.40470991,1625025600000,0.6311,1.7108,0.3689,0.4845,0.9398,0.5155,0.5972,1.4826,0.4028,0.8701,120114.7480,104517.4100
326662.20500000,684657941.12613766,1625029200000,0.6224,1.6483,0.3776,0.4858,0.9448,0.5142,0.5794,1.3776,0.4206,1.1598,79975.3060,92754.3980
327621.48400000,692834257.07416000,1625032800000,0.6274,1.6838,0.3726,0.4860,0.9454,0.5140,0.5910,1.4450,0.4090,1.1646,82704.1380,96317.3920
326711.35000000,697963258.34550000,1625036400000,0.6302,1.7042,0.3698,0.4859,0.9452,0.5141,0.6020,1.5126,0.3980,1.0908,95550.1530,104226.6050
325148.50200000,702506098.96614000,1625040000000,0.6396,1.7747,0.3604,0.4863,0.9466,0.5137,0.6185,1.6212,0.3815,0.8989,138217.1440,124240.9820
325391.30900000,688756969.90923870,1625043600000,0.6382,1.7640,0.3618,0.4874,0.9507,0.5126,0.6098,1.5628,0.3902,1.0379,91556.2440,95023.1250
325429.48800000,690081163.72075584,1625047200000,0.6281,1.6889,0.3719,0.4866,0.9480,0.5134,0.6000,1.5000,0.4000,1.1325,52995.2280,60017.5830
325462.32100000,694622521.35142142,1625050800000,0.6313,1.7122,0.3687,0.4860,0.9457,0.5140,0.6066,1.5419,0.3934,1.0440,105593.3010,110244.6060
321721.33100000,693414857.93303522,1625054400000,0.6234,1.6553,0.3766,0.4852,0.9425,0.5148,0.6001,1.5006,0.3999,0.8698,84485.8220,73483.3590
322757.24500000,690003146.90815644,1625058000000,0.6218,1.6441,0.3782,0.4857,0.9446,0.5143,0.5961,1.4759,0.4039,1.0731,73434.7300,78801.1210
326263.04100000,698955282.49847058,1625061600000,0.6282,1.6896,0.3718,0.4851,0.9422,0.5149,0.6073,1.5465,0.3927,0.8140,96785.5440,78784.9570
324329.55100000,688830560.18686000,1625065200000,0.6257,1.6717,0.3743,0.4850,0.9417,0.5150,0.6010,1.5063,0.3990,0.9539,129995.9210,124002.1960
329151.09100000,692127132.11250139,1625068800000,0.6235,1.6560,0.3765,0.4858,0.9448,0.5142,0.5883,1.4290,0.4117,1.0275,78817.3700,80983.5500
331128.26200000,697772684.31437587,1625072400000,0.6192,1.6261,0.3808,0.4870,0.9493,0.5130,0.5846,1.4073,0.4154,1.2260,80328.1880,98482.1650
328167.93200000,707308499.29183538,1625076000000,0.6190,1.6247,0.3810,0.4880,0.9530,0.5120,0.5881,1.4278,0.4119,1.1060,115345.5350,127569.9080
325585.94400000,721059033.73620011,1625079600000,0.6198,1.6302,0.3802,0.4842,0.9387,0.5158,0.6017,1.5107,0.3983,1.1034,117118.5290,129224.4700
329401.52000000,738920077.69440000,1625083200000,0.6168,1.6096,0.3832,0.4838,0.9373,0.5162,0.5985,1.4907,0.4015,0.9800,169435.6500,166041.3670
330929.24200000,740570004.20970000,1625086800000,0.6140,1.5907,0.3860,0.4844,0.9395,0.5156,0.5882,1.4284,0.4118,1.1419,92357.4530,105459.2860
334019.84200000,756320118.64892656,1625090400000,0.6147,1.5954,0.3853,0.4825,0.9324,0.5175,0.5938,1.4618,0.4062,0.9386,88045.0600,82638.9680
332828.80300000,751113665.11503575,1625094000000,0.6149,1.5967,0.3851,0.4834,0.9357,0.5166,0.5894,1.4355,0.4106,1.1374,74043.2780,84220.0530
335427.49100000,763097542.02500000,1625097600000,0.6106,1.5681,0.3894,0.4840,0.9380,0.5160,0.5874,1.4237,0.4126,0.9835,89208.1770,87737.5060
333976.90500000,750012514.12339138,1625101200000,0.6158,1.6028,0.3842,0.4862,0.9461,0.5138,0.5819,1.3918,0.4181,1.0743,46223.2330,49656.0110
333047.36900000,752920027.99491088,1625104800000,0.6196,1.6288,0.3804,0.4864,0.9471,0.5136,0.5848,1.4085,0.4152,0.8166,132239.0110,107987.4010
340246.19100000,747999525.79724494,1625108400000,0.6218,1.6441,0.3782,0.4866,0.9476,0.5134,0.5739,1.3469,0.4261,0.8553,77628.3390,66397.4590
339331.49100000,741689400.47137141,1625112000000,0.6204,1.6344,0.3796,0.4873,0.9506,0.5127,0.5726,1.3397,0.4274,1.0180,65143.8540,66318.0830
342066.31300000,755326904.89641891,1625115600000,0.6263,1.6759,0.3737,0.4865,0.9473,0.5135,0.5846,1.4073,0.4154,1.0738,48269.5240,51830.1290
339363.36900000,751615202.39382000,1625119200000,0.6300,1.7027,0.3700,0.4855,0.9438,0.5145,0.5937,1.4612,0.4063,0.8606,150696.2950,129691.1140
334961.15600000,723376086.19469435,1625122800000,0.6262,1.6752,0.3738,0.4880,0.9531,0.5120,0.5763,1.3602,0.4237,0.8634,140683.9050,121471.5980
337640.79000000,718660271.33902651,1625126400000,0.6253,1.6688,0.3747,0.4884,0.9548,0.5116,0.5690,1.3202,0.4310,1.0331,130188.7430,134491.9470
338752.65300000,719252459.93899507,1625130000000,0.6392,1.7716,0.3608,0.4895,0.9587,0.5105,0.5857,1.4137,0.4143,0.9212,126612.4570,116631.9220
346449.83200000,730723946.13707501,1625133600000,0.6452,1.8185,0.3548,0.4880,0.9531,0.5120,0.5977,1.4857,0.4023,1.0853,89882.6950,97549.7750
344951.96500000,728210845.71325000,1625137200000,0.6496,1.8539,0.3504,0.4882,0.9538,0.5118,0.6080,1.5510,0.3920,1.0729,106618.8450,114395.7940
346830.56500000,741641670.36210000,1625140800000,0.6661,1.9949,0.3339,0.4864,0.9471,0.5136,0.6356,1.7442,0.3644,0.9154,133430.0050,122145.5920
336912.56800000,716478267.10880000,1625144400000,0.6663,1.9967,0.3337,0.4872,0.9501,0.5128,0.6342,1.7337,0.3658,0.9529,79799.4910,76043.1780
338139.76200000,713897005.13750495,1625148000000,0.6647,1.9824,0.3353,0.4868,0.9485,0.5132,0.6317,1.7152,0.3683,0.8536,163556.2650,139604.4330
336677.79100000,704575713.55943000,1625151600000,0.6506,1.8620,0.3494,0.4953,0.9814,0.5047,0.6099,1.5634,0.3901,1.1262,126751.3480,142745.8410
337145.27100000,713860402.27548245,1625155200000,0.6525,1.8777,0.3475,0.4940,0.9762,0.5060,0.6171,1.6116,0.3829,0.9507,127377.9420,121093.9000
332362.20200000,691951515.58784000,1625158800000,0.6457,1.8225,0.3543,0.4932,0.9730,0.5068,0.6158,1.6028,0.3842,1.1569,61903.0030,71617.9310
327451.88300000,688789036.64782608,1625162400000,0.6462,1.8265,0.3538,0.4923,0.9696,0.5077,0.6166,1.6082,0.3834,0.9342,67777.1790,63318.7590
327900.14200000,692788007.91632259,1625166000000,0.6446,1.8137,0.3554,0.4923,0.9697,0.5077,0.6150,1.5974,0.3850,0.9343,95950.8590,89650.4390
330797.86600000,694419184.88838657,1625169600000,0.6385,1.7663,0.3615,0.4934,0.9738,0.5066,0.6177,1.6157,0.3823,1.0579,59628.9590,63083.5380
325750.33600000,690695716.20781781,1625173200000,0.6364,1.7503,0.3636,0.4943,0.9773,0.5057,0.6111,1.5714,0.3889,1.0754,62665.6090,67391.4190
326456.85700000,695131114.74724000,1625176800000,0.6418,1.7917,0.3582,0.4954,0.9817,0.5046,0.6147,1.5954,0.3853,1.0440,36984.5690,38611.4510
327180.33000000,696335627.14383145,1625180400000,0.6458,1.8233,0.3542,0.4961,0.9844,0.5039,0.6170,1.6110,0.3830,0.9139,57838.6720,52858.8290
324295.97800000,683511775.42999720,1625184000000,0.6447,1.8145,0.3553,0.4963,0.9854,0.5037,0.6149,1.5967,0.3851,1.0308,69670.2350,71816.9370
320692.38200000,684477124.47065436,1625187600000,0.6198,1.6302,0.3802,0.4826,0.9329,0.5174,0.6098,1.5628,0.3902,0.8522,82989.0800,70727.1390
323733.74500000,675256794.67080000,1625191200000,0.6295,1.6991,0.3705,0.4829,0.9337,0.5171,0.6197,1.6295,0.3803,1.1465,55309.1090,63414.5180
330180.49900000,691270677.86709259,1625194800000,0.6307,1.7078,0.3693,0.4827,0.9330,0.5173,0.6247,1.6645,0.3753,0.7743,145882.0870,112953.1840
335871.72900000,685645188.86331000,1625198400000,0.6203,1.6337,0.3797,0.4858,0.9447,0.5142,0.5989,1.4931,0.4011,1.1214,71701.4110,80405.8480
337708.00700000,693512422.99079303,1625202000000,0.6243,1.6617,0.3757,0.4851,0.9420,0.5149,0.6084,1.5536,0.3916,0.8891,73157.2940,65045.2810
340922.53200000,692736874.54848034,1625205600000,0.6208,1.6371,0.3792,0.4861,0.9459,0.5139,0.5985,1.4907,0.4015,1.1029,73446.0880,81004.5950
348009.78600000,707712354.01088806,1625209200000,0.6188,1.6233,0.3812,0.4866,0.9479,0.5134,0.5955,1.4722,0.4045,1.2341,81180.3280,100182.7620
344868.82500000,710215960.82850000,1625212800000,0.6226,1.6497,0.3774,0.4871,0.9498,0.5129,0.6118,1.5760,0.3882,1.0678,109510.8610,116933.3530
347810.70300000,716322091.58799012,1625216400000,0.6116,1.5747,0.3884,0.4875,0.9512,0.5125,0.5989,1.4931,0.4011,0.9381,89562.9580,84016.2320
350837.34900000,715312167.05164380,1625220000000,0.6151,1.5981,0.3849,0.4877,0.9521,0.5123,0.6007,1.5044,0.3993,1.0396,87524.5140,90989.4760
347749.87500000,708616875.28500000,1625223600000,0.6304,1.7056,0.3696,0.4858,0.9447,0.5142,0.6197,1.6295,0.3803,0.9900,98944.3070,97955.7220
347045.12700000,707277968.82600000,1625227200000,0.6309,1.7093,0.3691,0.4856,0.9439,0.5144,0.6199,1.6309,0.3801,1.1369,87967.1350,100011.8330
345744.85400000,711242111.50902000,1625230800000,0.6184,1.6205,0.3816,0.4874,0.9507,0.5126,0.6081,1.5517,0.3919,1.0140,112895.4650,114471.9340
345581.09900000,715449637.63772000,1625234400000,0.6038,1.5240,0.3962,0.4879,0.9526,0.5121,0.5906,1.4426,0.4094,1.2197,130329.9720,158967.9060
345596.55600000,730649870.79852000,1625238000000,0.5965,1.4783,0.4035,0.4869,0.9491,0.5131,0.5958,1.4740,0.4042,1.0065,107878.9220,108580.8310
353170.83000000,749845242.83940000,1625241600000,0.5913,1.4468,0.4087,0.4874,0.9510,0.5126,0.5895,1.4361,0.4105,0.8887,80894.4360,71891.8610
349011.83700000,736886389.41906971,1625245200000,0.5953,1.4710,0.4047,0.4874,0.9507,0.5126,0.5874,1.4237,0.4126,0.9852,57625.0670,56773.9760
349395.09200000,736776418.40224000,1625248800000,0.5929,1.4564,0.4071,0.4873,0.9504,0.5127,0.5858,1.4143,0.4142,0.9504,64875.1490,61660.5020
339608.50900000,710637181.91486958,1625252400000,0.5941,1.4637,0.4059,0.4876,0.9516,0.5124,0.5799,1.3804,0.4201,1.0702,37849.9590,40507.3820
337781.02900000,710110301.64612000,1625256000000,0.5967,1.4795,0.4033,0.4867,0.9484,0.5133,0.5840,1.4038,0.4160,0.8999,38088.3620,34274.7620
334189.81600000,698476766.82896000,1625259600000,0.5980,1.4876,0.4020,0.4862,0.9462,0.5138,0.5845,1.4067,0.4155,1.2564,32606.9490,40968.5010
338233.74100000,713023784.72728000,1625263200000,0.6045,1.5284,0.3955,0.4870,0.9492,0.5130,0.5934,1.4594,0.4066,1.3058,59563.0250,77779.5280
332928.86900000,718271216.27905263,1625266800000,0.6006,1.5038,0.3994,0.4849,0.9415,0.5151,0.6019,1.5119,0.3981,0.9345,71732.8840,67036.2080
326905.12400000,703731929.48604000,1625270400000,0.5972,1.4826,0.4028,0.4855,0.9436,0.5145,0.5946,1.4667,0.4054,0.9401,70448.6910,66231.0470
325187.93700000,695030681.50884000,1625274000000,0.6027,1.5170,0.3973,0.4851,0.9420,0.5149,0.5859,1.4149,0.4141,1.1842,35021.8220,41473.7470
330202.85400000,709817101.72223742,1625277600000,0.6048,1.5304,0.3952,0.4853,0.9427,0.5147,0.5916,1.4486,0.4084,0.8992,43087.9700,38745.1470
333276.74800000,714075427.49732000,1625281200000,0.6030,1.5189,0.3970,0.4852,0.9426,0.5148,0.5894,1.4355,0.4106,0.8733,78007.3970,68125.3180
324431.23500000,691301496.38960653,1625284800000,0.6081,1.5517,0.3919,0.4848,0.9409,0.5152,0.5896,1.4366,0.4104,1.0888,52993.9410,57699.7240
324997.42900000,694909502.68780000,1625288400000,0.6090,1.5575,0.3910,0.4842,0.9388,0.5158,0.5919,1.4504,0.4081,1.1182,43446.5730,48583.2420
328021.23100000,703438249.66719000,1625292000000,0.6059,1.5374,0.3941,0.4849,0.9415,0.5151,0.5921,1.4516,0.4079,0.9227,40331.1460,37215.0290
331839.30700000,710803113.98707000,1625295600000,0.6047,1.5297,0.3953,0.4846,0.9402,0.5154,0.5909,1.4444,0.4091,1.1512,136096.2930,156672.3900
329208.96700000,722370067.92942000,1625299200000,0.5960,1.4752,0.4040,0.4845,0.9399,0.5155,0.5914,1.4474,0.4086,0.9729,85030.4540,82723.3610
334979.40500000,734884518.27710000,1625302800000,0.5927,1.4552,0.4073,0.4863,0.9468,0.5137,0.5816,1.3901,0.4184,1.1497,92690.1880,106563.2070
345453.58400000,765102482.46487735,1625306400000,0.5922,1.4522,0.4078,0.4871,0.9497,0.5129,0.5901,1.4396,0.4099,0.9842,51487.5610,50672.1790
353568.03200000,784295636.26324767,1625310000000,0.5865,1.4184,0.4135,0.4881,0.9535,0.5119,0.5814,1.3889,0.4186,0.9673,71819.7560,69467.7740
345434.91700000,764228095.07703872,1625313600000,0.5801,1.3815,0.4199,0.4875,0.9512,0.5125,0.5670,1.3095,0.4330,1.1327,79554.8300,90111.2810
353461.66100000,783398286.97396000,1625317200000,0.5784,1.3719,0.4216,0.4876,0.9516,0.5124,0.5682,1.3159,0.4318,1.0960,65702.3050,72009.2730
360032.76600000,804612026.43978000,1625320800000,0.5680,1.3148,0.4320,0.4895,0.9590,0.5105,0.5568,1.2563,0.4432,0.9982,61451.4240,61341.9920
363146.03700000,808981982.99255391,1625324400000,0.5701,1.3261,0.4299,0.4890,0.9568,0.5110,0.5606,1.2758,0.4394,0.9213,54734.4690,50429.5450
361994.07200000,805187034.29032000,1625328000000,0.5718,1.3354,0.4282,0.4888,0.9561,0.5112,0.5569,1.2568,0.4431,0.9777,55847.9580,54603.3670
359984.38100000,796119857.95674000,1625331600000,0.5749,1.3524,0.4251,0.4888,0.9561,0.5112,0.5548,1.2462,0.4452,1.1692,49299.1800,57638.6400
357562.25300000,795225244.35838262,1625335200000,0.5823,1.3941,0.4177,0.4881,0.9536,0.5119,0.5647,1.2973,0.4353,0.8880,46722.5820,41491.9600
355710.61100000,788690297.70796044,1625338800000,0.5829,1.3975,0.4171,0.4877,0.9521,0.5123,0.5652,1.2999,0.4348,1.1522,23083.9870,26597.1030
354971.60900000,789637462.51829529,1625342400000,0.5820,1.3923,0.4180,0.4881,0.9534,0.5119,0.5629,1.2878,0.4371,1.0342,26998.4370,27922.8820
355825.20400000,789604593.69232000,1625346000000,0.5822,1.3935,0.4178,0.4875,0.9511,0.5125,0.5643,1.2952,0.4357,0.7633,60945.9540,46522.8050
348984.06400000,764778616.26950235,1625349600000,0.5865,1.4184,0.4135,0.4882,0.9540,0.5118,0.5578,1.2614,0.4422,1.0993,71413.1370,78503.3310
354929.09400000,782550119.89146369,1625353200000,0.5775,1.3669,0.4225,0.4888,0.9560,0.5112,0.5483,1.2139,0.4517,1.1775,63488.2950,74756.3710
353933.59400000,787948202.97844000,1625356800000,0.5722,1.3375,0.4278,0.4890,0.9571,0.5110,0.5452,1.1988,0.4548,0.9706,58927.5680,57196.6900
348541.11000000,768900433.67839712,1625360400000,0.5820,1.3923,0.4180,0.4867,0.9480,0.5133,0.5475,1.2099,0.4525,0.9254,67847.3240,62784.3530
350189.04500000,768934599.33965000,1625364000000,0.5891,1.4337,0.4109,0.4881,0.9533,0.5119,0.5539,1.2416,0.4461,0.8582,44377.0950,38085.3770
350572.62600000,773920623.43134000,1625367600000,0.5888,1.4319,0.4112,0.4878,0.9525,0.5122,0.5554,1.2492,0.4446,0.8716,33778.2240,29442.0150
349839.11700000,773160074.02221229,1625371200000,0.5889,1.4325,0.4111,0.4879,0.9527,0.5121,0.5567,1.2558,0.4433,1.1191,38881.4030,43510.6090
352594.85000000,784259095.11250000,1625374800000,0.5833,1.3998,0.4167,0.4882,0.9539,0.5118,0.5528,1.2361,0.4472,1.2296,118561.1790,145788.1790
352729.44000000,803979739.88640000,1625378400000,0.5836,1.4015,0.4164,0.4858,0.9448,0.5142,0.5640,1.2936,0.4360,1.0964,133968.4600,146882.7810
354146.42100000,823188180.65577287,1625382000000,0.5978,1.4863,0.4022,0.4844,0.9393,0.5156,0.5935,1.4600,0.4065,1.1827,104818.7400,123972.0570
348845.10600000,813995170.34040000,1625385600000,0.6015,1.5094,0.3985,0.4835,0.9363,0.5165,0.6027,1.5170,0.3973,0.8543,78911.1870,67414.3550
349769.78700000,814853160.50698782,1625389200000,0.5941,1.4637,0.4059,0.4845,0.9401,0.5155,0.5883,1.4290,0.4117,1.0014,62062.6410,62148.5540
343934.33800000,799092412.87027903,1625392800000,0.5933,1.4588,0.4067,0.4841,0.9382,0.5159,0.5807,1.3849,0.4193,0.9723,51334.1720,49909.7870
344707.17100000,804965117.16892976,1625396400000,0.6033,1.5208,0.3967,0.4832,0.9350,0.5168,0.5952,1.4704,0.4048,0.8012,44421.3270,35588.8590
345816.34600000,805726980.21759878,1625400000000,0.6015,1.5094,0.3985,0.4840,0.9381,0.5160,0.5914,1.4474,0.4086,0.7806,61579.5700,48069.5740
344559.84200000,794944348.27346000,1625403600000,0.6003,1.5019,0.3997,0.4842,0.9388,0.5158,0.5832,1.3992,0.4168,0.9725,43682.0580,42478.9080
347214.41900000,804232664.96253300,1625407200000,0.6028,1.5176,0.3972,0.4840,0.9378,0.5160,0.5879,1.4266,0.4121,1.0477,35940.8710,37656.5020
348044.09000000,808096300.25376051,1625410800000,0.6071,1.5452,0.3929,0.4838,0.9370,0.5162,0.5949,1.4685,0.4051,1.0595,37357.3670,39579.7180
349341.74200000,813606436.86574000,1625414400000,0.6104,1.5667,0.3896,0.4843,0.9392,0.5157,0.6017,1.5107,0.3983,1.0344,154496.1090,159803.4780
351372.62500000,827281046.56510949,1625418000000,0.6057,1.5361,0.3943,0.4842,0.9386,0.5158,0.6032,1.5202,0.3968,1.0104,62832.7820,63484.1620
354130.26900000,837160414.61331000,1625421600000,0.6057,1.5361,0.3943,0.4846,0.9403,0.5154,0.6063,1.5400,0.3937,0.8763,39137.7670,34296.5450
353739.88700000,832194308.56072000,1625425200000,0.6051,1.5323,0.3949,0.4833,0.9353,0.5167,0.6046,1.5291,0.3954,1.0242,27446.7350,28112.1840
355405.94800000,837268892.64501122,1625428800000,0.6062,1.5394,0.3938,0.4835,0.9360,0.5165,0.6067,1.5426,0.3933,0.9266,29883.7890,27690.9210
356401.21300000,837460878.27101000,1625432400000,0.6066,1.5419,0.3934,0.4830,0.9344,0.5170,0.6052,1.5329,0.3948,1.1807,62532.1380,73829.3260
354479.20500000,844677863.21835000,1625436000000,0.6116,1.5747,0.3884,0.4828,0.9334,0.5172,0.6162,1.6055,0.3838,0.7275,106003.2290,77122.0960
345750.29600000,804792591.49032000,1625439600000,0.6035,1.5221,0.3965,0.4838,0.9372,0.5162,0.5972,1.4826,0.4028,0.9684,105250.0660,101925.1270
342768.49600000,795985903.34897907,1625443200000,0.6048,1.5304,0.3952,0.4831,0.9346,0.5169,0.5975,1.4845,0.4025,0.9563,96343.0440,92130.6370
345227.34900000,797301319.72811406,1625446800000,0.6163,1.6062,0.3837,0.4842,0.9386,0.5158,0.5945,1.4661,0.4055,0.7877,154563.1520,121742.5590
352014.07100000,798278986.30406683,1625450400000,0.6230,1.6525,0.3770,0.4858,0.9447,0.5142,0.5857,1.4137,0.4143,0.9363,94868.8850,88828.6290
356605.89300000,805343499.16347282,1625454000000,0.6223,1.6476,0.3777,0.4868,0.9487,0.5132,0.5791,1.3759,0.4209,1.1034,62171.3500,68596.9590
356283.27100000,806618136.16444265,1625457600000,0.6277,1.6860,0.3723,0.4864,0.9471,0.5136,0.5864,1.4178,0.4136,0.9852,97438.2480,95992.8260
355295.12000000,803922715.07280000,1625461200000,0.6360,1.7473,0.3640,0.4907,0.9635,0.5093,0.5990,1.4938,0.4010,1.0552,65070.1010,68661.3560
360746.25900000,819445995.98280010,1625464800000,0.6342,1.7337,0.3658,0.4913,0.9656,0.5087,0.5992,1.4950,0.4008,1.0832,93360.6490,101130.8990
363169.89800000,830249967.21576000,1625468400000,0.6416,1.7902,0.3584,0.4910,0.9646,0.5090,0.6149,1.5967,0.3851,0.8816,78544.8310,69242.1360
357711.06800000,812894645.96720401,1625472000000,0.6399,1.7770,0.3601,0.4921,0.9689,0.5079,0.6112,1.5720,0.3888,1.0329,53293.9230,55049.5540
358679.57600000,815425143.18557104,1625475600000,0.6364,1.7503,0.3636,0.4904,0.9622,0.5096,0.6089,1.5569,0.3911,0.9817,54707.6810,53704.7820
362617.39800000,826484038.44950642,1625479200000,0.6374,1.7579,0.3626,0.4908,0.9637,0.5092,0.6116,1.5747,0.3884,1.1204,89119.5400,99852.0170
377934.37700000,870001156.51023000,1625482800000,0.6517,1.8711,0.3483,0.4898,0.9599,0.5102,0.6365,1.7510,0.3635,0.8499,305669.1260,259791.7930
354980.37900000,778892111.18834887,1625486400000,0.6450,1.8169,0.3550,0.4893,0.9582,0.5107,0.6087,1.5556,0.3913,1.0585,125794.9210,133153.4320
347584.21100000,768327946.73128000,1625490000000,0.6514,1.8686,0.3486,0.4884,0.9547,0.5116,0.6238,1.6582,0.3762,1.0648,81792.4750,87096.0560
353800.90500000,786418779.88114869,1625493600000,0.6600,1.9412,0.3400,0.4887,0.9559,0.5113,0.6389,1.7693,0.3611,0.9321,72961.8550,68008.7100
356509.47100000,793521368.91751230,1625497200000,0.6571,1.9163,0.3429,0.4901,0.9611,0.5099,0.6346,1.7367,0.3654,0.8951,86879.4670,77764.8640
358632.04300000,791399540.00250794,1625500800000,0.6612,1.9516,0.3388,0.4890,0.9568,0.5110,0.6377,1.7601,0.3623,1.0388,61104.5750,63474.1050
359086.53100000,794859581.56036000,1625504400000,0.6615,1.9542,0.3385,0.4892,0.9576,0.5108,0.6402,1.7793,0.3598,0.8764,202058.8960,177081.7890
349088.03000000,772132582.22487441,1625508000000,0.6689,2.0202,0.3311,0.4904,0.9623,0.5096,0.6426,1.7980,0.3574,1.0454,109170.5270,114124.6360
352424.50700000,783505073.50405420,1625511600000,0.6720,2.0488,0.3280,0.4900,0.9610,0.5100,0.6498,1.8555,0.3502,0.9994,64596.2840,64554.3050
350366.50300000,786176885.08661000,1625515200000,0.6711,2.0404,0.3289,0.4904,0.9622,0.5096,0.6526,1.8785,0.3474,0.9180,104085.2730,95549.0590
339260.04300000,751755306.76222153,1625518800000,0.6692,2.0230,0.3308,0.4894,0.9584,0.5106,0.6466,1.8297,0.3534,1.0710,47422.5740,50791.2400
338613.27300000,759197626.57015493,1625522400000,0.6715,2.0441,0.3285,0.4898,0.9602,0.5102,0.6519,1.8727,0.3481,0.8407,41545.4110,34925.4410
338495.75700000,754029763.33563000,1625526000000,0.6715,2.0441,0.3285,0.4904,0.9624,0.5096,0.6491,1.8498,0.3509,0.8240,61818.4650,50936.6120
341612.74000000,749677608.05248826,1625529600000,0.6710,2.0395,0.3290,0.4897,0.9598,0.5103,0.6463,1.8273,0.3537,1.0804,91238.0540,98577.8240
339686.23700000,759325146.92037248,1625533200000,0.6472,1.8345,0.3528,0.4834,0.9358,0.5166,0.6420,1.7933,0.3580,0.9786,46134.6880,45147.4370
340602.14200000,755397648.59186000,1625536800000,0.6524,1.8769,0.3476,0.4829,0.9338,0.5171,0.6463,1.8273,0.3537,1.0698,53057.9310,56762.6580
333192.81000000,743852300.16502671,1625540400000,0.6540,1.8902,0.3460,0.4828,0.9337,0.5172,0.6491,1.8498,0.3509,0.8691,41574.3910,36131.9950
334154.82200000,747146791.15446000,1625544000000,0.6518,1.8719,0.3482,0.4829,0.9338,0.5171,0.6458,1.8233,0.3542,1.1616,168250.3330,195446.8080
335684.97900000,777594112.75476000,1625547600000,0.6406,1.7824,0.3594,0.4817,0.9294,0.5183,0.6470,1.8329,0.3530,1.0497,82050.7870,86129.4140
339905.47100000,788206796.70190000,1625551200000,0.6389,1.7693,0.3611,0.4814,0.9282,0.5186,0.6453,1.8193,0.3547,0.9475,69378.1250,65735.4480
342285.97000000,793418878.46000000,1625554800000,0.6387,1.7678,0.3613,0.4821,0.9307,0.5179,0.6432,1.8027,0.3568,1.1250,57392.3950,64566.5150
345296.59600000,806678454.60924000,1625558400000,0.6351,1.7405,0.3649,0.4824,0.9320,0.5176,0.6428,1.7996,0.3572,0.9094,94930.2580,86332.8540
355911.63100000,833150838.17982976,1625562000000,0.6320,1.7174,0.3680,0.4834,0.9356,0.5166,0.6374,1.7579,0.3626,0.8538,143103.6200,122175.0490
333185.35100000,759543446.14161667,1625565600000,0.6467,1.8305,0.3533,0.4834,0.9356,0.5166,0.6420,1.7933,0.3580,0.9495,75433.7230,71623.6950
337653.17700000,766183388.11426932,1625569200000,0.6424,1.7964,0.3576,0.4839,0.9377,0.5161,0.6345,1.7360,0.3655,1.0200,97964.6540,99919.4500
345077.63800000,790943874.26335690,1625572800000,0.6489,1.8482,0.3511,0.4825,0.9325,0.5175,0.6467,1.8305,0.3533,1.0339,124006.1950,128209.3890
353758.62700000,823626723.77511090,1625576400000,0.6390,1.7701,0.3610,0.4832,0.9349,0.5168,0.6393,1.7724,0.3607,0.9241,97839.2050,90411.1890
347519.52600000,799993424.04726000,1625580000000,0.6331,1.7255,0.3669,0.4818,0.9297,0.5182,0.6236,1.6567,0.3764,1.0076,67209.5780,67719.4190
